newIndex,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl
CC11CM86SCR1d0a0ed7478840c48b04d2726e1f8945,6e-06,1e-05,0.249521,0.277821,0.21667600000000006
CC11CM81SCR2a5a1ab41ec84ddc9fd57424dce2cf93,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM67SCR9f719607f6934d34bec97d9dce84f6cf,0.05744700000000001,0.072052,0.083039,0.184749,0.146799
CC11CM21SCRae1da71f63e9419eb2ec12be8dd1a8fa,7.000000000000002e-06,0.048643,0.022079,0.05835,0.248197
CC11CM2SCR6501fe41eea04de789a969d162d3e999,8e-06,0.026209,0.112771,0.065302,0.099154
CC11CM37SCRf68fcf2515154996be5dfbb647dd160a,1e-05,0.073918,0.036449,0.14033900000000002,0.23034
CC11CM93SCR6190b4c2f3344b39acbf6ddfd66fca87,6e-06,1e-05,0.249521,0.277821,0.21667600000000006
CC11CM72SCR0ba609b94ecf4e72820552da1bc54375,0.157506,0.098644,0.111267,0.07512200000000001,0.286964
CC11CM76SCRa5b6abfbde9e49099427a0f8b0542eea,1e-05,0.254494,0.319807,0.243403,0.265295
CC11CM40SCReb408b9683ae4fb8ae5b2f7418c33d45,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM72SCRd9c49bf0415c4902835d6d1a055662bf,9e-06,0.01994,5e-06,0.034414,0.055699
CC11CM76SCR19ddb2c4dbc74468a9b832829f103a19,7.000000000000002e-06,6e-06,0.008707,0.26099,0.120663
CC11CM32SCR9976e43ca3a74028bd733e9a865d40e0,0.065447,7.000000000000002e-06,0.20637,0.25003400000000003,0.086363
CC11CM12SCR03373e61472545d5b2bcecbdbfa01195,8e-06,0.050041,0.078473,0.060738,0.148733
CC11CM90SCRae7392f79278472886c937bfbb307f8f,5e-06,0.177869,0.104898,0.114668,0.0617
CC11CM68SCR317380a56bdf4ba2b2bb6daa9195641d,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM12SCR0588868fae7d43a29b4efb2f41141950,8e-06,0.0068200000000000005,6e-06,0.257159,0.126984
CC11CM32SCR72c91b58e71244d69abecf0c3183814d,6e-06,6e-06,6e-06,8e-06,0.2597
CC11CM82SCR3b19bbbbd6d54a93a8b36ca349b13ee0,6e-06,0.011675,0.026239,0.14416199999999998,0.028753
CC11CM24SCR4d1b82f9f472456aa4d6a9a725817519,9e-06,8e-06,0.072631,0.074472,0.128254
CC11CM9SCR9f89d878c6a44b849f157eefc7f74152,8e-06,0.24622800000000006,0.13231600000000002,0.121247,0.03057
CC11CM40SCR426e70f45d6f4fe7bd243f2d0f84e92d,9e-06,0.068096,0.091938,0.057682,0.078541
CC11CM27SCR4641855aaf314c6b84781659e8348f9e,7.000000000000002e-06,5e-06,6e-06,0.121126,0.096914
CC11CM47SCR570b9896c28541b9bf9b3e5a4b943158,1e-05,0.015006,0.028651,0.291951,0.156681
CC11CM70SCR6c0afa1ceb144efb988b2f332cb3e52c,6e-06,7.000000000000002e-06,0.070827,0.278968,0.21922
CC11CM67SCR44ad41b66b034fada7eae88e71123fd4,8e-06,0.200799,0.078938,0.153267,0.214258
CC11CM61SCReaf61a198c374cbb89e3461fc97932f0,9e-06,0.24023000000000005,0.280116,0.213002,0.148476
CC11CM15SCR92f0ce55377a4277bf79561f6fe53080,5e-06,7.000000000000002e-06,0.02077,0.082565,0.233799
CC11CM95SCRac6b5fb917a24d9bb86f6628540bc015,6e-06,5e-06,0.088514,0.124631,0.041264
CC11CM18SCR6665e55edbb4463c8d4fa15b1c6c9986,7.000000000000002e-06,7.000000000000002e-06,0.135012,0.16428099999999998,0.274672
CC11CM87SCRe322547b036f4f45941884b2f85a8d92,0.034814,0.223839,0.417536,0.252081,0.160378
CC11CM70SCRf5db75b71a4f49409965ac580a49ff1a,1e-05,8e-06,0.27273200000000003,0.13653800000000002,0.08594
CC11CM40SCR6b356b2f025c4fb79ae88ec38c03691c,6e-06,7.000000000000002e-06,0.01296,0.15791,0.19127
CC11CM93SCR27f8d8904eb6477093d582deb5643933,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM32SCR8eae2c07aeeb44188f8a9e00091672e1,6e-06,6e-06,0.067012,0.061054,0.182
CC11CM62SCR0740708013d54b59b730feb9d80152da,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM60SCRcb7f9f6ac01b450ab6b367782e22f145,5e-06,6e-06,9e-06,0.123415,0.092343
CC11CM54SCR22fdaf0024344091917330653e227325,0.251577,0.216518,0.246124,0.003824,0.220469
CC11CM1SCR248d8ba3d6f64ed99aa9e8e9b5651ff2,0.002785,0.003979,0.009984,0.301324,0.264397
CC11CM27SCRd5af4051385f4a3bbf9a7d1a711bff9a,1e-05,0.119993,0.3657510000000001,0.138466,0.105475
CC11CM75SCRb0b719dbd87347119222f02312afd5ae,0.093214,0.139596,0.221419,0.243816,0.090336
CC11CM10SCRfd948033b8fd43deb0baae9a6b22728e,0.125593,0.06778200000000001,0.068566,0.069561,0.07988300000000001
CC11CM24SCR9a448f84443a4971888b926d0eec44a3,5e-06,9e-06,5e-06,0.121252,0.029204
CC11CM79SCR5d0bea8725a64963a4cd3e6088ad3241,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM32SCR9bf34e7fa71747afb00fdbe34649a347,6e-06,0.023306,5e-06,0.14066900000000002,0.14085699999999998
CC11CM62SCR68048f5687d74c51a98f3762ec4a5f7f,8e-06,0.201244,0.206742,0.14811400000000002,0.210514
CC11CM50SCR39fedd0c93b948c5a67d5f5eeb8f5997,0.127159,0.110501,0.07861,0.051603,0.234471
CC11CM48SCR671ddf498cf543ea9325a7e79353a533,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM85SCRd89ee43566634edcb598de0a30107bde,9e-06,1e-05,0.21874,0.198498,0.294593
CC11CM41SCR39d6edb0ce08452e8e19e89e61a55a46,9e-06,6e-06,0.067503,0.044901,0.071662
CC11CM40SCR7cf118b39e3844d7af3bc7c0517ca919,9e-06,0.22872,0.13089,0.121196,0.031158
CC11CM89SCRe58a01a0476549ccbf8094b6b24748f2,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM4SCR4c9d14b551584d0b84f49c258e057b7d,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM15SCRb5a146acc9e64263aead114f6c60fd0c,5e-06,9e-06,0.128615,0.105837,0.258519
CC11CM36SCRf5f137901f784b70b5f41f1751d73d4e,5e-06,9e-06,0.292848,0.189728,0.128705
CC11CM72SCR4e20f84835a845a99b5d0add6163f6e0,0.251577,0.216518,0.246124,0.003824,0.220469
CC11CM29SCRc3c8f9a5ab634146b3fb969b2f2c82dc,5e-06,0.099829,0.099757,0.130492,0.271933
CC11CM37SCR607bee37ef1042579770aa45679fef69,0.141714,0.150463,0.097512,0.157631,0.26361100000000004
CC11CM8SCR053ec8ea0d6d46b198db17d44ad02643,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM18SCR337bf0d1878f4e468beb1cdb127fdbdf,1e-06,1e-06,6e-06,0.038324,0.07861900000000001
CC11CM77SCR8a6e211839ee4b37a81a8e77bb078591,6e-06,0.153687,0.279387,0.184877,0.093491
CC11CM17SCR1d337e031a454d699bfa7688cf8cadf2,7.000000000000002e-06,0.011622,7.000000000000002e-06,0.125399,0.040344
CC11CM87SCRafd2002d3835407fbbc47f9ff23d93b4,0.011835,0.04568,0.121044,0.045507,0.082683
CC11CM44SCR46bd01ec61e84db6adec4c2648d73832,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM28SCRc09d6cb289214bedbf05501a7b0e6811,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM23SCR286d6cdeb75649308a776f9fdccf6b46,8e-06,7.000000000000002e-06,0.11756099999999997,0.022958000000000003,0.229374
CC11CM52SCRc44bf233a8de4ebc8fcc43fc038bb636,5e-06,6e-06,7.000000000000002e-06,0.115389,0.026424
CC11CM34SCR84223a601f91402e8ca30cd388fce5d8,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM15SCR10e1920ff60d496fa5f77111b654337c,0.021807,9e-06,0.00971,0.145457,0.23444
CC11CM2SCRfb2c3b521d7948988019b4d6aa19b21a,1e-06,9e-06,8e-06,0.017225999999999998,0.060698
CC11CM98SCRa57a8f8027834737a9ec79b1d2916334,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM57SCRa64df99c9a9948ec8e59ded73c8893cb,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM28SCR2ccdb4e6a52247b2b5d8394446b3171a,1e-06,6e-06,5e-06,0.095477,0.054302
CC11CM62SCRc8ebf480f7784445b32849335287529a,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM44SCR9f4d5860cd694e7c986c4209a504f92d,9e-06,6e-06,9e-06,0.104506,0.029321
CC11CM24SCRa0342074a4124c75b85623cd06f346ce,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM97SCRdc8a3d50a3134c10a38548aab6a026de,6e-06,0.153687,0.279387,0.184877,0.093491
CC11CM68SCR8c82cbe76d7b4894851854e9b02b317d,9e-06,0.226395,0.14928699999999998,0.07384500000000001,0.031018
CC11CM14SCR55afe702c3ba442dbdfff1edaa5bf8fc,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM58SCR2cf0936b534448f9b67f8533353f41cc,6e-06,0.055665,0.057191,0.130224,0.026126
CC11CM31SCR6dccb50acf6c4559a26a2cca32968d26,0.079385,0.069497,0.027587,0.048073000000000005,0.245572
CC11CM97SCRea3ef00107c5447589f580160072805b,9e-06,1e-05,0.056078,0.181929,0.258792
CC11CM8SCRc304ccc9139343299de69a86237f123f,7.000000000000002e-06,6e-06,8e-06,0.123029,0.04854
CC11CM61SCRc3428a5a7a564caa8730307fe1a1c2e2,6e-06,7.000000000000002e-06,8e-06,0.147561,0.200836
CC11CM41SCR3fc01b68d4574d40ad6330fc2ad16a19,0.062787,0.043212,0.339208,0.342297,0.109141
CC11CM89SCR571e60f3c6984508bd8003339dd299c8,6e-06,0.054857,0.015317,0.07511699999999999,0.234499
CC11CM62SCRbfe837d1d78b42c2b89e91d0f0ee9100,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM28SCRcac13a4edfad424b821e1fe1396cb957,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM87SCR0799c0b9260b47d4aa0e5440d83d97e8,1e-06,9e-06,6e-06,0.289163,0.155203
CC11CM99SCRa131836f9b9040bc985b1605c338c290,0.141714,0.150463,0.097512,0.157631,0.26361100000000004
CC11CM4SCR0dea2cc935b14e8a9e3d1dc27e6aee1d,0.246124,0.207803,0.168222,0.027624,0.247199
CC11CM42SCR0e92d848671b4335af9ed353417cd5aa,6e-06,6e-06,0.067012,0.061054,0.182
CC11CM40SCRb6160537a4d84c3082555594c6176b44,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM9SCR9ce1511aeff3483ab7713a9e6a360b39,0.093214,0.139596,0.221419,0.243816,0.090336
CC11CM64SCRd69889b6c9a74c1292166435af60df68,8e-06,0.24622800000000006,0.13231600000000002,0.121247,0.03057
CC11CM60SCRa63ddf955bba4299bc8a5986c1c1bd3e,5e-06,0.117875,0.065708,0.072034,0.241848
CC11CM55SCR5593762edc84437b8cc34ce232edc7e4,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM35SCRec10be41e1414492bec9bbe9529a0779,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM25SCRc87be0a4232e4ac192d633ada04232f4,5e-06,5e-06,0.05655,0.066633,0.238276
CC11CM64SCR067ad737f7e04039b7d0e87f76cc873c,0.079385,0.069497,0.027587,0.048073000000000005,0.245572
CC11CM59SCR2781e216ca5145bcbce8f23f15627049,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM98SCR3884cc93e53a4d7b8a42b4808df625e3,0.241468,0.29280100000000003,0.281281,0.272597,0.077682
CC11CM86SCR69012de869e64d7e9d0b5a51a1980b50,8e-06,0.24622800000000006,0.13231600000000002,0.121247,0.03057
CC11CM86SCR155dde0860034d1f9d19911ed66dd650,9e-06,0.209597,0.300695,0.271366,0.160802
CC11CM8SCR1d7e706147524e5f8c1d277ffe77cc4d,0.010882,8e-06,0.040233,0.13586800000000002,0.033014
CC11CM1SCRe7adbb7f819a47be90f4c283c8a6b880,0.218317,0.196902,0.384193,0.211354,0.130912
CC11CM84SCRb7dc95b722d64e86a764f4b42587f9e1,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM51SCR2eca17ad0903407698b009121b9ccb65,0.06385,0.085333,0.128234,0.155559,0.248669
CC11CM13SCR9eca872ce9764f6a94fcf667aa1c1b61,9e-06,7.000000000000002e-06,0.06692000000000001,0.128369,0.038236
CC11CM23SCRe835231e458b4c49982f2e7de426b538,0.019636,0.018297,0.017015,0.248036,0.109848
CC11CM5SCRc2a6001a87cb45069f13cf0390eaee46,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM23SCRf11216fca43741a4a971e0cb4c9db177,7.000000000000002e-06,0.040322,0.121545,0.044785000000000005,0.07529
CC11CM56SCR520ae984fe2146dbaf5d99b0598803e4,9e-06,8e-06,8e-06,6e-06,0.226023
CC11CM36SCR68794a98c1d9434d828fe5739d46dd4a,0.063715,0.084254,0.127861,0.157395,0.24792
CC11CM40SCR61b49e7a5f1144f4a36a7a43d4e086b9,8e-06,7.000000000000002e-06,0.195215,0.059999,0.163701
CC11CM5SCR3d4e79c0ec02417b9a3d7c168b762891,0.219657,0.194697,0.17586300000000002,0.252718,0.088439
CC11CM57SCRade96cc66c1d4d1ea43c489e7977b018,1e-05,5e-06,0.192313,0.192652,0.122563
CC11CM4SCR32fd63f039fc4dc5b0c20dee2f3c6680,7.000000000000002e-06,8e-06,0.081451,0.288827,0.087778
CC11CM67SCRa5c33c84f3834842a391abccc95dfe1c,5e-06,6e-06,9e-06,0.101033,0.07975700000000001
CC11CM52SCRf31769ff06914953a3fb5db40b3df95a,7.000000000000002e-06,1e-05,0.039924,0.151334,0.034334
CC11CM18SCRb1a4051090794cc0b2ca341e66d4d5e8,1e-06,0.085214,0.16792200000000002,0.102122,0.07092799999999999
CC11CM66SCR2f2479d1979d49e7be38cbb9ada4e92d,0.452194,0.483433,1e-05,0.05891900000000001,0.263259
CC11CM29SCRe427184d726943ec8edee91fcb2cbd75,9e-06,1e-05,0.056078,0.181929,0.258792
CC11CM36SCRae11ada456274737b71d435643591dd5,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM76SCR595e022ad9b84e528d9aa7af0f9d86ae,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM35SCR63dd59c5668b4ada9eb1964b12cd6398,5e-06,8e-06,0.246112,0.14599,0.172324
CC11CM55SCRe4ffb20e327843ca8601a2dd055700ff,1e-06,0.0016829999999999998,0.05145,0.250731,0.119134
CC11CM1SCR8a4e3476a5464317babc79572004d63a,0.127159,0.110501,0.07861,0.051603,0.234471
CC11CM58SCR654a6e0413b94ac6ae326e3a2cb2d418,8e-06,7.000000000000002e-06,0.11756099999999997,0.022958000000000003,0.229374
CC11CM91SCRd56e58507f5f4bd2869ad5cb723bf50c,6e-06,0.145376,0.123698,0.109632,0.084387
CC11CM34SCRa8216d6575f648da9100e14472c7bc60,8e-06,0.049122000000000006,0.053578,0.052201,0.087525
CC11CM77SCR24f903a147df4380bc5dbb968f2264d6,8e-06,0.0068200000000000005,6e-06,0.257159,0.126984
CC11CM19SCR1ffea767ffe44cd9bee7f72d2ee5a085,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM66SCR2111a4e772fb473d98d580a5807214bb,0.112508,0.094938,0.117225,0.141594,0.249015
CC11CM68SCR35707d4f92a84d53bbbdaddaffaa680b,8e-06,8e-06,0.111029,0.289406,0.084972
CC11CM86SCRf22d9f57668845ed91ce044144459f94,6e-06,7.000000000000002e-06,0.070827,0.278968,0.21922
CC11CM96SCRb3708615410d4c5eb13448dcac53c747,1e-06,7.000000000000002e-06,9e-06,0.30206900000000003,0.248642
CC11CM8SCR62fbaa86046545d48d2689b754f18289,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM28SCR613846842ab74e61b2f0a7a8c5968742,0.015524,0.079563,0.10719,0.066481,0.01836
CC11CM31SCRa66270e4dfb14106b97fa389f9bc637a,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM37SCRe17deb1afba44e9cab7f3cf7f8969c91,8e-06,7.000000000000002e-06,0.032628,0.173368,0.120882
CC11CM92SCR543017e75c4c474ea4db6bfe8b261f9c,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM28SCRb4ebc6d54aca4342a607c17f10567fe9,6e-06,9e-06,0.030754000000000007,0.260571,0.125476
CC11CM54SCR86378c83d67b4cdbbad400e5bc2d04a7,6e-06,0.025904000000000003,7.000000000000002e-06,0.115227,0.034259
CC11CM89SCR8f6050313b7f4514839be24c006da998,9e-06,0.177765,0.423574,0.309413,0.082076
CC11CM52SCR4370388145f840a89c18da8173967105,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM78SCRb2b1581c83574d19b022315baa5f88c2,0.06385,0.085333,0.128234,0.155559,0.248669
CC11CM19SCRf8b30e5d27554d04a6e6d5123fca1fb0,0.063715,0.084254,0.127861,0.157395,0.24792
CC11CM23SCR19bc9726e2d74b8b9ec060b37119548d,8e-06,7.000000000000002e-06,8e-06,0.143204,0.026731
CC11CM83SCR86c4c177e8544d87a43621edbbdb5dac,0.033444,6e-06,8e-06,8e-06,0.105417
CC11CM84SCRd6fe0cefbd1f4d15ae59a8ddbc0d3b20,6e-06,0.061876,0.087561,0.037073,0.250521
CC11CM72SCR4ce244adde73448586026bb6981bed93,7.000000000000002e-06,8e-06,0.050734,6e-06,0.24054
CC11CM67SCRc3e4ff31138a4442abee5fdc0a73d07a,6e-06,5e-06,0.015711000000000003,0.224589,0.249893
CC11CM22SCR9b0a7e2125814859b3080bf2552e1ae6,5e-06,0.177869,0.104898,0.114668,0.0617
CC11CM60SCR8ceb9594375047d4932b0bffab2a1038,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM61SCR2cd47449714946bf8390807b95b07d7d,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM90SCRd34b4f31d4514b3688b07e3101e0d7ca,5e-06,7.000000000000002e-06,0.02077,0.082565,0.233799
CC11CM28SCRdcf8f3bdd1b54bd583d572d3eae0abf9,0.452194,0.483433,1e-05,0.05891900000000001,0.263259
CC11CM22SCR3d851e4d899c44b5849d00b90ce78b5e,7.000000000000002e-06,7.000000000000002e-06,0.010037,0.120869,0.095625
CC11CM82SCR53817f97f7af4224a723d8b4a55d59d8,1e-06,1e-06,1e-05,0.01707,0.06067
CC11CM81SCRb6dd62251c6a408bb5683b1e6eda7e96,9e-06,0.01994,5e-06,0.034414,0.055699
CC11CM95SCR9c43fc503aa240b487a32ed117cb6755,1e-06,9e-06,8e-06,0.017225999999999998,0.060698
CC11CM7SCRd44eb59836284fbab1bf5ddd07a75a5d,8e-06,8e-06,0.111029,0.289406,0.084972
CC11CM17SCRe888f80984994e058e23fb91c0fccbdb,1e-05,9e-06,0.128855,0.10113,0.258326
CC11CM57SCR55d44b3634fe4d82a4d6f373d340ce49,5e-06,0.057774,0.332012,0.058497,0.049983
CC11CM15SCR9aa8dea45e8542ee84867fc668911020,7.000000000000002e-06,7.000000000000002e-06,0.082457,0.085711,0.117464
CC11CM92SCRbf5ffd7504fd4752b6c9e1e7280f652f,1e-06,1e-06,1e-05,0.01707,0.06067
CC11CM56SCR2bee373dafc740caba474a656332c655,0.141714,0.150463,0.097512,0.157631,0.26361100000000004
CC11CM87SCRf902daf768f24d1a8950903d76387ab2,0.024695,0.012508,0.032496,0.017619,0.062825
CC11CM34SCR18c0dc5bd0854a479b9b883f333a38f3,0.035045,0.02416,0.024134,0.027065,0.05299
CC11CM55SCRa9d40e3ccdf4403b8ff8890a2d077d4a,0.05316,0.149998,0.097881,0.112167,0.065455
CC11CM24SCR3e51c4e56b3d4596bb52241cb6c9c751,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM62SCR2648c0facc424086ac875bf1e78dfd50,0.035558,0.23853,0.132603,0.121548,0.031919
CC11CM30SCRd75164326cfe4063a68dc38a36257d7b,0.022345,0.021247,0.008728,0.296274,0.264046
CC11CM92SCRae15ca9ced474574b1eafdf30453f13f,6e-06,0.054769000000000005,0.015243,0.07471900000000001,0.229919
CC11CM74SCR74cc53ed810743dc80bd2639af7d8cdc,0.05316,0.149998,0.097881,0.112167,0.065455
CC11CM0SCR4fb0d8fe4a4f42d598229f7496ec6c09,7.000000000000002e-06,9e-06,8e-06,0.144742,0.240312
CC11CM8SCR9d8d0e687f4643929b75aee804310ac2,9e-06,0.24023000000000005,0.280116,0.213002,0.148476
CC11CM69SCR43e1c73cac034a9eb5f5d7b703e37c7d,0.052963,0.129368,0.119658,0.183879,0.248747
CC11CM84SCR7941d8488ab8462c97ad29fec270304a,6e-06,0.054857,0.015317,0.07511699999999999,0.234499
CC11CM34SCRb20279550f29441f9662d0cd072eb26f,1e-06,1e-06,0.024902,0.051696000000000006,0.125495
CC11CM79SCRc5ab75c3da334325817d2a14e0824f3a,0.021814,0.061436,0.070174,0.101337,0.07616
CC11CM42SCRa0fb5918cbd04460b8317538de5eb8bb,5e-06,7.000000000000002e-06,0.143728,0.121238,0.073115
CC11CM0SCRaf64d873b07c43e18a82b0be7ef37e3a,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM15SCR60330ba495974bdc965c841972f50869,9e-06,9e-06,0.29093,0.187963,0.123916
CC11CM60SCRb315679b185a4d60b4343195b2c2e203,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM30SCR94b2452d5bb04064aa1ac7ec6d78ff87,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM52SCR23a9cc959ef942878887e4d95c8478ef,0.025239,0.052343,0.107564,0.164377,0.252809
CC11CM14SCR54494343ad78441db7c9d7158e552fb8,7.000000000000002e-06,7.000000000000002e-06,0.010037,0.120869,0.095625
CC11CM91SCR44659f8634e14209b8fc8fce2e96c60a,0.112508,0.094938,0.117225,0.141594,0.249015
CC11CM1SCR4f9a94454acc4d7186730a5df93a9be4,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM79SCR0f2e45f332414d1094f4a4bab83dfdf1,5e-06,7.000000000000002e-06,0.208849,0.150697,0.226843
CC11CM37SCR451ff8ef27c349358801a661b61566f4,9e-06,0.22872,0.13089,0.121196,0.031158
CC11CM7SCR9eff4782398c4c679445221b3b329303,0.013997,0.057586,0.070822,0.051009,0.178911
CC11CM0SCRbb008cff8b87453b9ed228be5d008673,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM69SCR95a16ddf0e7147da90297a3e96a85442,5e-06,7.000000000000002e-06,0.009239,8e-06,0.193083
CC11CM59SCRb0613fa821514e46aa6cdfa599adfc5a,0.06385,0.085333,0.128234,0.155559,0.248669
CC11CM84SCRbc1cfd58e6d64ea080a0025717cd0891,6e-06,7.000000000000002e-06,0.070827,0.278968,0.21922
CC11CM40SCR102ebb56493a4fa7aca8af7818c5c6da,6e-06,7.000000000000002e-06,8e-06,0.242168,0.015703
CC11CM87SCR687e15c3bcf34c45a520f5895512f7c6,5e-06,0.046834,0.046306,0.041919,0.15676500000000002
CC11CM83SCRaf2de40241144f82bd3a82a53f438eb3,6e-06,1e-05,0.249521,0.277821,0.21667600000000006
CC11CM16SCR50d930ccdef54c829e766751a2facfd0,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924
CC11CM68SCRb605c6ef43014f77b74404241c33b7fc,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM33SCR10048bfe49724d77b4372200355847dd,6e-06,8e-06,9e-06,0.120402,0.090012
CC11CM66SCR1094938f287c46a38d68ce8529353a4a,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM82SCR0affbc6373894f1cbb208b4d12b86f4c,0.048141,0.212343,0.155503,0.070252,0.07840599999999999
CC11CM50SCR2b76be79078a4f9ebd0ac8ca6692f59e,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM85SCRb2575b294c7f42e494428f8fb19484fc,7.000000000000002e-06,0.191044,9e-06,0.284529,0.2005
CC11CM33SCRc7a7ae16ef5d487299dba0d884b26a1d,5e-06,1e-06,0.026907,0.017013,0.055315
CC11CM25SCR09cf7776aab64ab885bb33a8e3d88884,5e-06,7.000000000000002e-06,0.009239,8e-06,0.193083
CC11CM87SCR83424de3736245bd9ffb98b19a33984d,8e-06,0.211817,0.32391,0.285484,0.152062
CC11CM5SCRc24ce93666f240ca836c186261611435,8e-06,7.000000000000002e-06,0.265418,0.205783,0.127139
CC11CM31SCR0717b6850e054acb9ac11a143f12dc31,0.072474,0.056009,0.07014,0.066374,0.243881
CC11CM42SCR00a38d70710a4670ada1dc58babed628,0.241468,0.29280100000000003,0.281281,0.272597,0.077682
CC11CM59SCR9df59d8876384cf48ba2bfeca1704b2e,0.141714,0.150463,0.097512,0.157631,0.26361100000000004
CC11CM79SCR0ac5bc825d1d4d60a7ca708fc028b3d8,9e-06,9e-06,0.009763,0.146421,0.233471
CC11CM89SCRb8b655a7e7c946c4b663c6def6d82cfd,0.023902,0.016708,0.039287,0.122282,0.048704
CC11CM7SCR06494fb226eb4eda9046cdbb38466021,7.000000000000002e-06,0.049378,0.023763,0.058844000000000014,0.248212
CC11CM20SCRe79072b43fd245038298dac3feb56541,8e-06,0.24622800000000006,0.13231600000000002,0.121247,0.03057
CC11CM9SCRd8d4609d5bd04db084525aa1a2c61606,7.000000000000002e-06,0.191044,9e-06,0.284529,0.2005
CC11CM43SCRda4e95333e9447eb93975f7a1668f546,9e-06,0.194427,0.123647,0.137723,0.084387
CC11CM82SCRf7f0a6349b3140a8a048da26cd4cda62,6e-06,5e-06,0.015711000000000003,0.224589,0.249893
CC11CM48SCR5770f6d258914eccb4490b5c489b64c1,0.091582,0.081403,0.118819,0.313565,0.274327
CC11CM88SCRb790d546334449e59b90084c68320a1f,0.07113799999999999,0.056048,0.050536000000000005,0.046360000000000005,0.235922
CC11CM33SCR792d2e412d5945fdaea68fd1da819747,7.000000000000002e-06,5e-06,6e-06,0.116665,0.097925
CC11CM62SCRf97140c73d33482a9294cbcbcb52c2cb,7.000000000000002e-06,5e-06,6e-06,0.121126,0.096914
CC11CM68SCR47a67f9376d24d66a3b88868206c8607,6e-06,0.007897,0.208492,0.156993,0.118131
CC11CM47SCR249f2b9dbdeb4b2ebf27900ecf9e58f2,9e-06,0.194427,0.123647,0.137723,0.084387
CC11CM48SCR40c99ff878d547afad56b8c89271e32f,8e-06,6e-06,0.196983,0.08482999999999999,0.271972
CC11CM88SCRd8d015d303fb43c19292cd9726c64dfe,5e-06,5e-06,0.05655,0.066633,0.238276
CC11CM60SCRf4317a32b1ba48a884847313e0a47d0b,0.058454,0.13404100000000002,0.08960800000000001,0.028571,0.27581100000000003
CC11CM53SCR723a437c9a0141efa94b8c64efc5d758,7.000000000000002e-06,0.032369,0.055424,0.271641,0.22221
CC11CM57SCReeef18a4506a47559119459afa92046c,0.025239,0.052343,0.107564,0.164377,0.252809
CC11CM0SCR6f14135fa1ba41f49b480f6973684fb2,6e-06,0.153687,0.279387,0.184877,0.093491
CC11CM59SCR10bf82841ad24c2797327e0fd21414f7,9e-06,0.068096,0.091938,0.057682,0.078541
CC11CM30SCRaa528126ec68491ba7abe077e36ca00d,8e-06,0.056387,0.177335,0.299563,0.285071
